city_development_index,relevent_experience,enrolled_university,education_level,major_discipline,experience,last_new_job,training_hours,training_hours_log,target
0.91,0,0,1.0,0,3,0,202,5.313205979041787,0.0
0.7659999999999999,1,0,0.0,0,3,1,264,5.579729825986222,0.0
0.92,1,0,1.0,0,3,2,156,5.056245805348308,0.0
0.92,1,0,0.0,0,1,0,15,2.772588722239781,0.0
0.939,1,1,2.0,2,2,0,106,4.672828834461906,1.0
0.897,1,0,1.0,0,0,3,40,3.713572066704308,0.0
0.92,1,0,1.0,1,3,3,50,3.9318256327243257,0.0
0.804,1,0,1.0,0,0,0,14,2.70805020110221,0.0
0.92,0,1,1.0,0,3,0,32,3.4965075614664802,1.0
0.624,1,0,1.0,0,3,0,18,2.9444389791664403,1.0
0.624,1,0,1.0,0,1,3,60,4.110873864173311,1.0
0.624,1,0,0.0,0,3,0,122,4.812184355372417,0.0
0.92,1,0,0.0,0,3,0,29,3.4011973816621555,0.0
0.762,1,0,0.0,0,3,0,22,3.1354942159291497,0.0
0.91,1,0,0.0,2,0,0,26,3.295836866004329,0.0
0.92,1,0,0.0,0,3,0,17,2.8903717578961645,0.0
0.924,1,0,0.0,0,0,1,11,2.4849066497880004,0.0
0.925,0,1,0.0,0,3,0,62,4.143134726391533,0.0
0.8270000000000001,0,1,2.0,2,3,3,152,5.030437921392435,0.0
0.767,0,0,0.0,2,3,3,9,2.302585092994046,0.0
0.624,1,2,0.0,0,3,0,8,2.1972245773362196,1.0
0.74,0,0,0.0,0,3,2,53,3.9889840465642745,1.0
0.624,1,0,1.0,0,2,2,32,3.4965075614664802,1.0
0.624,1,0,1.0,0,3,0,9,2.302585092994046,1.0
0.926,1,0,0.0,0,1,3,156,5.056245805348308,0.0
0.91,1,0,0.0,0,3,0,102,4.634728988229636,0.0
0.926,1,1,0.0,0,3,1,5,1.791759469228055,0.0
0.92,1,0,1.0,1,0,1,136,4.919980925828125,0.0
0.855,0,1,0.0,0,1,3,158,5.0689042022202315,0.0
0.92,1,0,0.0,0,3,3,11,2.4849066497880004,0.0
0.92,1,0,1.0,0,3,0,42,3.7612001156935624,1.0
0.764,1,2,0.0,0,1,1,78,4.3694478524670215,0.0
0.926,1,0,0.0,0,0,1,64,4.174387269895637,0.0
0.92,1,0,0.0,0,3,3,68,4.23410650459726,1.0
0.92,0,0,0.0,2,0,0,78,4.3694478524670215,0.0
0.624,0,0,0.0,5,3,3,18,2.9444389791664403,0.0
0.55,0,0,1.0,3,2,3,39,3.6888794541139363,1.0
0.6890000000000001,0,1,2.0,2,2,3,11,2.4849066497880004,0.0
0.92,0,2,0.0,0,1,3,78,4.3694478524670215,1.0
0.624,1,1,1.0,0,3,0,24,3.2188758248682006,1.0
0.624,1,1,0.0,0,3,3,92,4.532599493153256,0.0
0.924,0,1,1.0,0,3,0,45,3.828641396489095,1.0
0.926,1,0,1.0,0,0,0,110,4.709530201312334,0.0
0.92,1,0,1.0,0,0,0,82,4.418840607796598,0.0
0.926,1,0,1.0,0,3,2,80,4.394449154672439,0.0
0.8270000000000001,0,0,2.0,2,3,3,21,3.091042453358316,1.0
0.939,1,0,1.0,0,1,2,31,3.4657359027997265,0.0
0.738,1,0,0.0,0,3,0,20,3.044522437723423,0.0
0.939,1,2,0.0,0,1,3,22,3.1354942159291497,0.0
0.624,1,0,0.0,0,3,0,149,5.0106352940962555,1.0
0.624,1,1,0.0,0,2,2,236,5.4680601411351315,0.0
0.682,1,0,0.0,0,3,2,140,4.948759890378168,1.0
0.92,1,1,0.0,0,3,2,68,4.23410650459726,1.0
0.897,0,0,4.0,0,3,3,111,4.718498871295094,1.0
0.624,1,0,1.0,0,3,0,19,2.995732273553991,1.0
0.6659999999999999,0,0,0.0,0,3,1,18,2.9444389791664403,1.0
0.698,1,0,0.0,0,3,3,9,2.302585092994046,0.0
0.624,0,1,0.0,0,3,0,67,4.219507705176107,1.0
0.926,0,1,0.0,0,1,0,264,5.579729825986222,0.0
0.92,1,0,0.0,0,3,0,78,4.3694478524670215,0.0
0.92,1,0,0.0,0,3,3,84,4.442651256490317,0.0
0.855,0,0,2.0,2,3,3,96,4.574710978503383,0.0
0.725,1,0,0.0,0,3,3,160,5.081404364984463,0.0
0.698,1,0,0.0,0,2,0,57,4.060443010546419,1.0
0.794,1,1,0.0,0,3,2,27,3.332204510175204,1.0
0.624,1,0,0.0,0,3,2,44,3.8066624897703196,1.0
0.926,1,0,1.0,0,0,0,2,1.0986122886681098,0.0
0.939,1,0,1.0,0,3,1,48,3.8918202981106265,0.0
0.682,1,0,0.0,0,1,2,22,3.1354942159291497,0.0
0.804,1,0,0.0,0,3,2,38,3.6635616461296463,0.0
0.91,1,2,0.0,0,3,3,84,4.442651256490317,0.0
0.91,0,0,2.0,2,3,3,9,2.302585092994046,0.0
0.897,1,0,0.0,0,3,2,13,2.6390573296152584,0.0
0.939,1,0,0.0,0,3,0,40,3.713572066704308,0.0
0.92,1,0,1.0,0,0,2,26,3.295836866004329,1.0
0.624,1,0,0.0,0,3,0,42,3.7612001156935624,1.0
0.624,0,1,0.0,0,3,0,13,2.6390573296152584,1.0
0.91,1,0,4.0,0,3,0,7,2.0794415416798357,0.0
0.92,1,0,0.0,0,3,3,204,5.3230099791384085,0.0
0.624,1,1,1.0,0,3,0,15,2.772588722239781,1.0
0.887,1,0,0.0,0,3,0,107,4.68213122712422,1.0
0.6659999999999999,1,0,0.0,0,3,0,111,4.718498871295094,0.0
0.92,1,0,0.0,0,3,2,128,4.859812404361672,0.0
0.624,1,0,0.0,0,3,3,163,5.099866427824199,0.0
0.738,1,0,0.0,1,3,0,29,3.4011973816621555,1.0
0.939,0,0,4.0,0,3,3,13,2.6390573296152584,0.0
0.92,1,0,0.0,3,0,1,43,3.784189633918261,1.0
0.92,0,0,2.0,2,2,0,64,4.174387269895637,0.0
0.624,1,2,0.0,0,3,0,216,5.37989735354046,1.0
0.897,1,0,0.0,0,3,1,110,4.709530201312334,0.0
0.847,0,1,2.0,2,3,0,60,4.110873864173311,0.0
0.92,1,1,0.0,0,3,1,48,3.8918202981106265,1.0
0.91,1,0,0.0,0,3,1,12,2.5649493574615367,1.0
0.897,1,1,0.0,0,3,0,18,2.9444389791664403,0.0
0.754,1,0,0.0,0,3,2,7,2.0794415416798357,0.0
0.913,1,0,0.0,0,3,1,163,5.099866427824199,0.0
0.91,1,1,0.0,0,3,0,23,3.1780538303479458,0.0
0.804,1,0,1.0,0,0,3,92,4.532599493153256,0.0
0.624,1,1,1.0,0,2,0,131,4.882801922586371,1.0
0.92,1,0,0.0,3,0,3,14,2.70805020110221,0.0
0.855,1,0,0.0,0,3,0,15,2.772588722239781,0.0
0.682,1,0,0.0,0,3,0,53,3.9889840465642745,1.0
0.92,0,1,0.0,0,3,3,107,4.68213122712422,0.0
0.624,0,0,0.0,0,2,0,13,2.6390573296152584,0.0
0.92,1,0,0.0,1,3,3,36,3.6109179126442243,0.0
0.897,1,0,0.0,0,0,1,122,4.812184355372417,0.0
0.555,0,1,2.0,2,3,3,17,2.8903717578961645,0.0
0.91,1,0,1.0,0,3,2,77,4.356708826689592,0.0
0.92,1,0,0.0,0,3,0,50,3.9318256327243257,1.0
0.91,0,0,2.0,2,3,3,59,4.0943445622221,1.0
0.926,1,0,2.0,2,0,3,2,1.0986122886681098,0.0
0.924,0,0,,2,3,3,14,2.70805020110221,0.0
0.624,1,0,0.0,0,3,1,161,5.087596335232384,0.0
0.624,0,1,1.0,0,2,3,121,4.804021044733257,0.0
0.722,0,0,2.0,2,3,3,30,3.4339872044851463,0.0
0.913,1,0,0.0,0,3,0,22,3.1354942159291497,0.0
0.624,1,1,0.0,0,1,3,18,2.9444389791664403,1.0
0.884,1,0,1.0,0,0,2,21,3.091042453358316,0.0
0.624,1,1,0.0,0,3,3,28,3.367295829986474,0.0
0.55,1,2,1.0,0,3,0,150,5.017279836814924,1.0
0.624,1,0,1.0,0,3,3,13,2.6390573296152584,1.0
0.92,0,1,0.0,0,1,3,21,3.091042453358316,1.0
0.855,1,0,1.0,0,3,0,70,4.2626798770413155,0.0
0.92,1,0,0.0,1,3,1,4,1.6094379124341003,0.0
0.722,1,0,0.0,2,3,2,54,4.007333185232471,0.0
0.923,0,1,2.0,2,3,3,8,2.1972245773362196,0.0
0.624,1,1,0.0,0,3,0,48,3.8918202981106265,1.0
0.624,1,2,1.0,0,2,0,96,4.574710978503383,1.0
0.92,0,1,0.0,0,3,3,47,3.871201010907891,0.0
0.91,0,0,4.0,0,3,1,60,4.110873864173311,1.0
0.89,0,1,0.0,0,3,1,29,3.4011973816621555,0.0
0.92,1,0,0.0,0,3,1,10,2.3978952727983707,0.0
0.878,1,0,0.0,0,3,3,72,4.290459441148391,0.0
0.767,1,2,0.0,0,3,3,36,3.6109179126442243,1.0
0.624,1,0,0.0,0,3,0,52,3.970291913552122,0.0
0.754,1,0,0.0,0,3,3,151,5.0238805208462765,0.0
0.91,1,0,0.0,0,2,2,160,5.081404364984463,0.0
0.698,1,0,0.0,0,0,1,95,4.564348191467836,1.0
0.884,1,0,0.0,0,0,1,126,4.844187086458591,0.0
0.92,0,0,0.0,3,3,3,25,3.258096538021482,1.0
0.92,1,0,0.0,0,0,0,57,4.060443010546419,0.0
0.925,1,0,1.0,0,3,0,151,5.0238805208462765,0.0
0.926,1,0,1.0,0,3,2,46,3.8501476017100584,0.0
0.722,1,1,0.0,0,1,0,36,3.6109179126442243,0.0
0.926,1,0,0.0,2,3,0,111,4.718498871295094,0.0
0.624,1,0,0.0,0,3,0,78,4.3694478524670215,1.0
0.92,1,0,1.0,0,0,3,42,3.7612001156935624,0.0
0.6659999999999999,1,0,0.0,0,3,2,50,3.9318256327243257,1.0
0.939,1,0,0.0,0,0,3,4,1.6094379124341003,0.0
0.92,1,0,0.0,0,2,0,67,4.219507705176107,0.0
0.89,0,1,2.0,2,3,3,21,3.091042453358316,0.0
0.926,1,0,0.0,0,0,1,12,2.5649493574615367,0.0
0.92,1,0,0.0,0,3,2,112,4.727387818712341,0.0
0.624,0,1,2.0,2,3,3,119,4.787491742782046,1.0
0.855,1,2,0.0,0,3,0,61,4.127134385045092,0.0
0.926,1,0,1.0,0,0,1,18,2.9444389791664403,0.0
0.92,1,0,0.0,0,3,2,29,3.4011973816621555,0.0
0.624,1,0,1.0,0,3,3,29,3.4011973816621555,1.0
0.92,1,0,0.0,1,3,2,20,3.044522437723423,0.0
0.926,1,0,4.0,0,0,1,80,4.394449154672439,0.0
0.624,0,0,0.0,0,3,0,14,2.70805020110221,1.0
0.92,1,0,0.0,0,3,0,84,4.442651256490317,0.0
0.939,1,2,1.0,0,3,0,31,3.4657359027997265,0.0
0.91,0,0,0.0,2,3,3,32,3.4965075614664802,0.0
0.926,1,2,0.0,0,0,1,5,1.791759469228055,0.0
0.91,1,0,0.0,0,3,1,9,2.302585092994046,0.0
0.743,1,1,2.0,2,3,0,3,1.3862943611198906,0.0
0.92,1,0,0.0,0,3,0,42,3.7612001156935624,0.0
0.92,1,0,0.0,0,3,0,172,5.153291594497779,0.0
0.92,1,0,0.0,0,0,3,26,3.295836866004329,0.0
0.698,1,0,1.0,0,0,1,180,5.198497031265826,0.0
0.624,1,0,1.0,0,3,2,13,2.6390573296152584,0.0
0.887,1,0,2.0,2,3,0,76,4.343805421853684,0.0
0.92,1,0,0.0,0,3,3,29,3.4011973816621555,0.0
0.91,1,1,0.0,0,2,0,6,1.9459101490553132,0.0
0.92,1,0,0.0,2,3,0,18,2.9444389791664403,0.0
0.92,1,0,4.0,0,0,2,17,2.8903717578961645,0.0
0.624,0,1,0.0,0,3,3,9,2.302585092994046,1.0
0.939,0,2,2.0,2,3,3,180,5.198497031265826,0.0
0.624,1,0,0.0,0,3,3,134,4.90527477843843,0.0
0.92,1,0,0.0,0,3,1,91,4.5217885770490405,1.0
0.899,0,1,2.0,2,3,2,99,4.605170185988092,1.0
0.7759999999999999,1,0,0.0,2,2,0,108,4.6913478822291435,0.0
0.555,1,0,0.0,0,2,0,33,3.5263605246161616,1.0
0.727,1,0,1.0,0,3,0,33,3.5263605246161616,1.0
0.91,0,1,2.0,2,1,0,67,4.219507705176107,1.0
0.91,0,0,1.0,0,3,0,24,3.2188758248682006,0.0
0.767,1,1,0.0,0,3,3,55,4.02535169073515,0.0
0.624,1,2,1.0,0,3,0,24,3.2188758248682006,1.0
0.92,1,0,0.0,0,0,1,34,3.5553480614894135,1.0
0.913,1,0,2.0,2,3,3,30,3.4339872044851463,0.0
0.6659999999999999,1,0,1.0,0,0,0,24,3.2188758248682006,0.0
0.698,0,0,0.0,0,3,2,108,4.6913478822291435,0.0
0.92,1,0,4.0,0,0,3,80,4.394449154672439,0.0
0.802,1,0,0.0,0,3,1,36,3.6109179126442243,0.0
0.92,1,0,0.0,0,3,0,96,4.574710978503383,0.0
0.92,1,0,0.0,4,0,1,133,4.897839799950911,0.0
0.92,0,0,0.0,0,3,2,7,2.0794415416798357,0.0
0.92,1,0,0.0,0,0,3,154,5.043425116919247,0.0
0.91,1,0,2.0,2,0,1,8,2.1972245773362196,0.0
0.91,1,0,0.0,0,3,0,7,2.0794415416798357,0.0
0.493,1,0,0.0,0,2,0,50,3.9318256327243257,1.0
0.847,1,0,0.0,2,3,2,20,3.044522437723423,0.0
0.92,0,0,0.0,0,0,1,102,4.634728988229636,0.0
0.878,1,1,2.0,2,3,0,12,2.5649493574615367,0.0
0.92,1,0,0.0,0,0,1,21,3.091042453358316,0.0
0.6890000000000001,1,0,0.0,0,3,2,23,3.1780538303479458,0.0
0.624,0,1,0.0,0,3,0,34,3.5553480614894135,0.0
0.926,1,0,1.0,0,3,0,28,3.367295829986474,0.0
0.624,1,0,1.0,0,3,0,26,3.295836866004329,1.0
0.878,1,0,1.0,0,3,3,14,2.70805020110221,0.0
0.92,1,0,0.0,0,3,1,26,3.295836866004329,0.0
0.91,1,0,0.0,0,0,1,24,3.2188758248682006,0.0
0.92,1,0,0.0,2,0,1,11,2.4849066497880004,0.0
0.926,1,0,2.0,2,0,3,145,4.983606621708336,0.0
0.92,1,0,0.0,0,3,3,51,3.9512437185814275,0.0
0.884,0,0,1.0,0,3,2,50,3.9318256327243257,0.0
0.624,1,1,1.0,0,3,0,30,3.4339872044851463,0.0
0.55,1,0,0.0,5,3,2,72,4.290459441148391,1.0
0.893,1,0,0.0,5,3,3,80,4.394449154672439,0.0
0.92,1,0,0.0,0,0,3,9,2.302585092994046,0.0
0.899,1,0,1.0,0,3,1,50,3.9318256327243257,0.0
0.698,1,1,0.0,0,3,2,41,3.7376696182833684,1.0
0.92,0,1,0.0,0,2,3,22,3.1354942159291497,1.0
0.895,1,0,1.0,0,0,1,156,5.056245805348308,1.0
0.624,1,0,4.0,0,0,1,36,3.6109179126442243,1.0
0.698,0,1,2.0,2,3,2,23,3.1780538303479458,1.0
0.913,1,0,0.0,0,0,3,322,5.777652323222656,0.0
0.91,1,0,2.0,2,3,2,42,3.7612001156935624,0.0
0.624,1,0,0.0,0,1,0,37,3.6375861597263857,1.0
0.92,0,0,2.0,2,3,0,40,3.713572066704308,1.0
0.921,0,1,2.0,2,2,3,21,3.091042453358316,1.0
0.91,1,0,0.0,5,1,2,92,4.532599493153256,0.0
0.91,1,0,0.0,0,3,1,61,4.127134385045092,0.0
0.913,1,0,0.0,0,3,1,21,3.091042453358316,0.0
0.794,0,0,0.0,0,3,3,48,3.8918202981106265,1.0
0.624,1,0,1.0,0,3,1,35,3.58351893845611,0.0
0.7759999999999999,1,0,0.0,1,0,3,29,3.4011973816621555,0.0
0.924,1,1,2.0,2,3,3,23,3.1780538303479458,0.0
0.924,0,1,0.0,0,1,1,8,2.1972245773362196,0.0
0.884,1,0,1.0,0,3,0,36,3.6109179126442243,0.0
0.92,1,0,0.0,0,0,0,47,3.871201010907891,0.0
0.91,1,0,4.0,0,0,0,106,4.672828834461906,1.0
0.92,1,0,0.0,1,2,3,75,4.330733340286331,0.0
0.92,1,0,0.0,0,1,1,164,5.10594547390058,1.0
0.92,0,1,0.0,0,3,0,4,1.6094379124341003,1.0
0.92,1,0,0.0,0,0,3,28,3.367295829986474,1.0
0.754,1,0,1.0,0,3,2,47,3.871201010907891,0.0
0.624,1,1,0.0,0,3,0,68,4.23410650459726,0.0
0.926,0,1,0.0,0,3,3,31,3.4657359027997265,0.0
0.624,0,1,0.0,0,3,3,161,5.087596335232384,1.0
0.698,1,1,0.0,2,3,0,27,3.332204510175204,0.0
0.915,0,1,2.0,2,3,0,97,4.584967478670572,0.0
0.843,1,0,0.0,0,3,1,45,3.828641396489095,0.0
0.762,0,1,0.0,0,1,3,6,1.9459101490553132,1.0
0.91,1,0,0.0,0,3,0,90,4.51085950651685,0.0
0.624,1,0,1.0,0,3,0,75,4.330733340286331,1.0
0.92,0,0,0.0,0,0,2,54,4.007333185232471,0.0
0.92,1,0,1.0,0,1,0,52,3.970291913552122,0.0
0.624,1,1,0.0,0,2,3,4,1.6094379124341003,1.0
0.624,1,0,0.0,0,3,2,61,4.127134385045092,0.0
0.767,0,1,0.0,0,3,3,62,4.143134726391533,1.0
0.884,1,0,0.0,0,2,2,92,4.532599493153256,0.0
0.925,1,0,1.0,0,0,1,124,4.8283137373023015,0.0
0.92,1,0,0.0,0,0,0,10,2.3978952727983707,0.0
0.92,1,0,0.0,0,0,2,20,3.044522437723423,0.0
0.624,1,0,0.0,0,3,2,54,4.007333185232471,0.0
0.939,1,0,0.0,0,3,3,160,5.081404364984463,1.0
0.624,1,0,0.0,0,1,0,220,5.3981627015177525,0.0
0.899,1,0,0.0,3,3,0,45,3.828641396489095,0.0
0.698,0,0,2.0,2,3,3,57,4.060443010546419,1.0
0.92,1,2,2.0,2,3,0,112,4.727387818712341,0.0
0.926,1,0,1.0,0,3,0,25,3.258096538021482,0.0
0.897,0,0,4.0,0,0,1,11,2.4849066497880004,0.0
0.555,1,0,0.0,0,3,0,78,4.3694478524670215,0.0
0.92,0,1,2.0,2,3,0,82,4.418840607796598,1.0
0.92,1,0,0.0,4,0,1,47,3.871201010907891,0.0
0.92,1,0,0.0,0,3,3,26,3.295836866004329,0.0
0.92,1,0,1.0,0,3,3,7,2.0794415416798357,0.0
0.624,0,0,0.0,0,3,0,26,3.295836866004329,0.0
0.913,0,0,1.0,0,3,3,18,2.9444389791664403,0.0
0.6659999999999999,0,2,0.0,0,3,0,53,3.9889840465642745,0.0
0.794,1,0,0.0,0,0,1,36,3.6109179126442243,0.0
0.92,1,1,0.0,0,3,0,108,4.6913478822291435,1.0
0.92,1,0,1.0,0,0,0,24,3.2188758248682006,0.0
0.92,0,0,0.0,0,3,2,23,3.1780538303479458,1.0
0.884,1,0,1.0,0,0,3,32,3.4965075614664802,0.0
0.624,1,0,0.0,0,3,3,21,3.091042453358316,0.0
0.884,0,1,0.0,0,1,0,70,4.2626798770413155,1.0
0.91,1,0,1.0,0,0,1,32,3.4965075614664802,0.0
0.92,0,1,0.0,0,3,3,2,1.0986122886681098,0.0
0.878,1,0,0.0,0,0,1,42,3.7612001156935624,0.0
0.804,1,0,1.0,0,0,1,7,2.0794415416798357,0.0
0.698,1,0,1.0,0,3,3,47,3.871201010907891,0.0
0.91,1,0,0.0,0,0,1,51,3.9512437185814275,0.0
0.884,1,0,2.0,2,0,0,66,4.204692619390966,0.0
0.92,0,1,1.0,0,1,0,196,5.2832037287379885,0.0
0.91,1,0,0.0,0,0,1,72,4.290459441148391,0.0
0.804,1,0,1.0,0,3,0,154,5.043425116919247,0.0
0.92,0,0,2.0,2,3,0,153,5.0369526024136295,0.0
0.624,1,1,0.0,0,3,0,40,3.713572066704308,1.0
0.92,1,0,0.0,1,0,3,11,2.4849066497880004,0.0
0.682,0,0,2.0,2,3,3,51,3.9512437185814275,0.0
0.92,1,0,0.0,0,0,3,94,4.553876891600541,0.0
0.698,0,1,1.0,0,3,2,9,2.302585092994046,0.0
0.92,0,0,1.0,0,0,3,27,3.332204510175204,0.0
0.915,1,0,0.0,0,3,0,74,4.31748811353631,0.0
0.624,1,0,1.0,0,3,1,57,4.060443010546419,0.0
0.923,1,0,0.0,4,3,1,7,2.0794415416798357,0.0
0.913,1,0,1.0,0,3,2,11,2.4849066497880004,0.0
0.899,1,0,0.0,0,3,2,19,2.995732273553991,0.0
0.743,0,0,0.0,2,3,3,78,4.3694478524670215,1.0
0.915,1,0,2.0,2,3,2,140,4.948759890378168,0.0
0.897,1,0,1.0,0,3,1,41,3.7376696182833684,0.0
0.926,1,0,1.0,0,3,1,78,4.3694478524670215,0.0
0.624,0,2,0.0,0,3,2,20,3.044522437723423,0.0
0.743,1,0,0.0,0,3,1,19,2.995732273553991,0.0
0.698,1,0,4.0,0,0,3,5,1.791759469228055,0.0
0.897,1,0,1.0,0,1,0,100,4.61512051684126,1.0
0.74,1,0,1.0,0,1,0,8,2.1972245773362196,0.0
0.91,1,0,0.0,0,0,3,89,4.499809670330265,0.0
0.624,1,1,0.0,0,3,0,80,4.394449154672439,1.0
0.92,0,0,1.0,0,3,1,66,4.204692619390966,1.0
0.92,0,0,2.0,2,3,0,46,3.8501476017100584,0.0
0.893,1,0,2.0,2,3,2,51,3.9512437185814275,0.0
0.698,0,0,1.0,2,3,1,24,3.2188758248682006,0.0
0.579,1,0,0.0,0,1,0,37,3.6375861597263857,0.0
0.899,1,0,2.0,2,3,2,100,4.61512051684126,0.0
0.92,1,0,0.0,0,0,1,140,4.948759890378168,0.0
0.802,0,1,2.0,2,2,3,43,3.784189633918261,0.0
0.897,1,0,1.0,0,1,0,67,4.219507705176107,0.0
0.794,0,1,2.0,2,3,0,74,4.31748811353631,0.0
0.92,1,0,1.0,0,3,3,6,1.9459101490553132,0.0
0.899,0,0,2.0,2,3,3,47,3.871201010907891,1.0
0.897,1,0,1.0,0,1,3,15,2.772588722239781,0.0
0.92,0,0,4.0,0,0,1,36,3.6109179126442243,0.0
0.897,1,0,1.0,0,3,0,81,4.406719247264253,0.0
0.7959999999999999,1,0,1.0,2,2,2,7,2.0794415416798357,0.0
0.624,1,1,0.0,0,3,3,176,5.176149732573829,1.0
0.893,1,1,2.0,2,3,2,81,4.406719247264253,0.0
0.897,1,0,0.0,0,3,2,68,4.23410650459726,0.0
0.926,0,1,2.0,2,3,3,42,3.7612001156935624,0.0
0.92,1,0,0.0,0,3,0,44,3.8066624897703196,0.0
0.887,0,2,0.0,0,3,0,158,5.0689042022202315,0.0
0.884,1,0,2.0,2,3,2,7,2.0794415416798357,1.0
0.939,1,0,0.0,0,0,0,22,3.1354942159291497,0.0
0.92,1,0,1.0,0,0,1,6,1.9459101490553132,1.0
0.926,0,0,1.0,1,3,2,30,3.4339872044851463,1.0
0.91,0,0,2.0,2,3,3,140,4.948759890378168,0.0
0.698,0,1,1.0,0,2,3,17,2.8903717578961645,1.0
0.83,1,0,0.0,0,3,1,106,4.672828834461906,0.0
0.915,1,0,0.0,0,0,1,117,4.770684624465665,1.0
0.624,1,0,0.0,0,0,1,31,3.4657359027997265,0.0
0.698,1,0,0.0,0,3,2,20,3.044522437723423,0.0
0.527,1,0,2.0,2,3,3,7,2.0794415416798357,1.0
0.91,1,0,0.0,0,0,0,5,1.791759469228055,0.0
0.92,1,0,1.0,0,3,0,52,3.970291913552122,0.0
0.855,1,0,0.0,0,3,2,6,1.9459101490553132,0.0
0.579,0,1,0.0,0,3,0,145,4.983606621708336,0.0
0.899,1,2,0.0,0,3,2,151,5.0238805208462765,0.0
0.925,1,0,0.0,0,3,0,69,4.248495242049359,0.0
0.7659999999999999,0,1,0.0,0,1,3,100,4.61512051684126,0.0
0.91,1,0,0.0,0,3,3,15,2.772588722239781,0.0
0.624,0,0,0.0,2,3,3,10,2.3978952727983707,0.0
0.855,1,0,1.0,0,3,0,42,3.7612001156935624,0.0
0.624,1,1,0.0,0,3,2,55,4.02535169073515,1.0
0.92,1,0,1.0,0,3,0,172,5.153291594497779,0.0
0.92,1,0,0.0,0,3,2,16,2.833213344056216,0.0
0.92,1,0,0.0,0,3,1,27,3.332204510175204,1.0
0.92,0,1,0.0,0,3,0,34,3.5553480614894135,0.0
0.913,0,0,4.0,0,0,2,70,4.2626798770413155,0.0
0.92,1,0,1.0,0,3,1,136,4.919980925828125,0.0
0.939,0,0,0.0,2,3,3,72,4.290459441148391,1.0
0.92,0,0,0.0,0,3,0,52,3.970291913552122,1.0
0.91,1,0,0.0,0,3,3,167,5.123963979403259,0.0
0.939,1,0,1.0,0,3,0,46,3.8501476017100584,0.0
0.8270000000000001,1,0,0.0,0,0,3,98,4.59511985013459,0.0
0.624,1,1,0.0,0,3,0,80,4.394449154672439,1.0
0.895,1,0,2.0,2,0,1,22,3.1354942159291497,0.0
0.939,1,0,0.0,0,3,1,41,3.7376696182833684,0.0
0.915,1,0,1.0,0,0,1,4,1.6094379124341003,0.0
0.926,1,0,0.0,0,0,1,62,4.143134726391533,0.0
0.91,1,1,0.0,0,3,1,166,5.117993812416755,1.0
0.624,1,0,1.0,0,1,2,61,4.127134385045092,1.0
0.624,1,0,0.0,0,3,0,9,2.302585092994046,1.0
0.887,0,0,0.0,5,0,1,21,3.091042453358316,0.0
0.949,0,0,0.0,0,3,0,23,3.1780538303479458,0.0
0.624,1,0,1.0,0,3,1,19,2.995732273553991,1.0
0.92,1,0,1.0,0,3,1,56,4.04305126783455,1.0
0.698,0,0,0.0,0,3,3,23,3.1780538303479458,1.0
0.92,1,0,0.0,0,3,2,112,4.727387818712341,0.0
0.92,1,0,0.0,1,3,3,82,4.418840607796598,0.0
0.7959999999999999,0,0,,2,3,3,94,4.553876891600541,0.0
0.789,1,0,0.0,0,3,3,36,3.6109179126442243,0.0
0.624,1,1,1.0,0,3,0,7,2.0794415416798357,0.0
0.939,1,0,2.0,2,3,3,6,1.9459101490553132,0.0
0.897,1,0,1.0,0,3,0,162,5.093750200806762,0.0
0.92,1,0,1.0,0,3,1,42,3.7612001156935624,0.0
0.92,1,0,0.0,0,3,1,143,4.969813299576001,0.0
0.89,1,1,0.0,0,3,2,8,2.1972245773362196,1.0
0.91,1,0,1.0,0,3,2,192,5.262690188904886,0.0
0.624,1,0,0.0,0,2,0,84,4.442651256490317,1.0
0.91,1,0,1.0,3,0,1,142,4.962844630259907,0.0
0.624,1,1,0.0,0,3,0,78,4.3694478524670215,0.0
0.913,0,0,2.0,2,3,2,258,5.556828061699537,0.0
0.624,1,0,0.0,0,3,1,11,2.4849066497880004,0.0
0.624,1,0,0.0,0,1,2,35,3.58351893845611,1.0
0.92,1,1,0.0,0,3,0,139,4.941642422609304,1.0
0.682,0,1,0.0,0,3,3,151,5.0238805208462765,1.0
0.624,1,0,0.0,0,3,1,98,4.59511985013459,0.0
0.727,0,2,0.0,0,3,0,103,4.6443908991413725,0.0
0.743,1,0,1.0,0,0,1,68,4.23410650459726,0.0
0.92,0,1,0.0,2,3,3,1,0.6931471805599453,1.0
0.802,1,0,1.0,0,0,0,170,5.14166355650266,0.0
0.939,0,0,0.0,0,0,1,21,3.091042453358316,0.0
0.92,0,1,0.0,0,3,0,61,4.127134385045092,1.0
0.92,1,0,0.0,1,1,0,25,3.258096538021482,1.0
0.624,0,1,0.0,2,3,3,45,3.828641396489095,1.0
0.913,1,0,0.0,0,3,3,154,5.043425116919247,0.0
0.92,1,0,0.0,0,0,0,35,3.58351893845611,0.0
0.91,1,0,0.0,0,3,0,78,4.3694478524670215,0.0
0.8959999999999999,1,0,1.0,0,0,1,15,2.772588722239781,0.0
0.92,0,2,1.0,1,3,2,106,4.672828834461906,0.0
0.7759999999999999,1,0,1.0,2,3,2,35,3.58351893845611,0.0
0.92,1,0,0.0,0,3,0,32,3.4965075614664802,0.0
0.855,0,0,1.0,0,3,1,51,3.9512437185814275,0.0
0.8270000000000001,0,0,0.0,0,0,0,139,4.941642422609304,0.0
